branch,block_length,probability,unsigned_weight,negative_mass,physical_rate,support_rate,sign_cost,surviving_fraction,minimum_wigner,maximum_wigner,time,n_sites,block_start,cumulative_discarded_weight,maximum_bond,identity_A_minus_P_minus_2nu,identity_r_minus_s_minus_q
branch1,9,3.95637179229838e-05,0.004013850104915446,0.0019871431934962314,1.1263997859722845,0.613111596930628,0.5132881890416564,0.00985680005203314,-1.3583499299514786e-06,2.5168760190033123e-06,0.42000000000000004,100,45,7.4693843014237e-16,16,0.0,1.1102230246251565e-16
branch2,9,3.9563717922982036e-05,0.004013850104915457,0.0019871431934962375,1.1263997859722894,0.6131115969306278,0.5132881890416616,0.009856800052032676,-1.3583499299514934e-06,2.516876019003294e-06,0.42000000000000004,100,45,7.4693843014237e-16,16,0.0,0.0
competing,9,7.912743584596583e-05,0.008027700209830903,0.003974286386992469,1.0493834325767375,0.5360952435350784,0.5132881890416591,0.009856800052032908,-1.3583499299514934e-06,2.5168760190033123e-06,0.42000000000000004,100,45,7.4693843014237e-16,16,0.0,0.0
initial,4,0.10305549164215834,0.10305549164215834,0.0,0.5681219205052167,0.5681219205052167,0.0,1.0,0.0003596533639932255,0.011610479779922935,0.44,100,48,8.581817145970697e-16,18,0.0,0.0
branch1,4,0.013282126454930918,0.07648218340529297,0.03160002847518103,1.080334005783534,0.6426743654842808,0.4376596402992531,0.17366301357463237,-0.0014602595083751911,0.0028818289243055578,0.44,100,48,8.581817145970697e-16,18,0.0,1.1102230246251565e-16
branch2,4,0.013282126454930663,0.0764821834052931,0.03160002847518122,1.0803340057835387,0.6426743654842804,0.4376596402992583,0.17366301357462877,-0.0014602595083752022,0.0028818289243055487,0.44,100,48,8.581817145970697e-16,18,-1.3877787807814457e-17,0.0
competing,4,0.02656425290986158,0.15296436681058606,0.06320005695036225,0.90704721064355,0.4693875703442943,0.4376596402992557,0.17366301357463057,-0.0014602595083752022,0.0028818289243055578,0.44,100,48,8.581817145970697e-16,18,-2.7755575615628914e-17,0.0
initial,5,0.061775764720920154,0.061775764720920154,0.0,0.5568488296102846,0.5568488296102846,0.0,1.0,5.4246621613880536e-05,0.0038701596508493416,0.44,100,47,8.581817145970697e-16,18,0.0,0.0
branch1,5,0.0046971662502743065,0.04284085093656206,0.019071842343143876,1.0721591755144662,0.6300526340936315,0.4421065414208346,0.109642225763204,-0.00035306863268932595,0.0007879937953036263,0.44,100,47,8.581817145970697e-16,18,0.0,0.0
branch2,5,0.004697166250274197,0.04284085093656213,0.01907184234314397,1.0721591755144708,0.6300526340936312,0.4421065414208396,0.10964222576320125,-0.00035306863268932796,0.0007879937953036227,0.44,100,47,8.581817145970697e-16,18,-6.938893903907228e-18,0.0
competing,5,0.009394332500548504,0.08568170187312418,0.03814368468628784,0.9335297394024794,0.49142319798164236,0.4421065414208371,0.10964222576320264,-0.00035306863268932796,0.0007879937953036263,0.44,100,47,8.581817145970697e-16,18,0.0,-5.551115123125783e-17
initial,6,0.03700759543637356,0.03700759543637356,0.0,0.5494386842235404,0.5494386842235404,0.0,1.0,9.5122097933743e-06,0.0012900532168625652,0.44,100,47,8.581817145970697e-16,18,0.0,0.0
branch1,6,0.0016649591540697597,0.024001553987679232,0.011168297416804737,1.06632578132348,0.6216061168739524,0.44471966444952776,0.0693688064916312,-9.728669647664764e-05,0.00020515446796257495,0.44,100,47,8.581817145970697e-16,18,-3.469446951953614e-18,-5.551115123125783e-17
branch2,6,0.0016649591540697014,0.024001553987679294,0.011168297416804796,1.066325781323486,0.621606116873952,0.4447196644495341,0.06936880649162859,-9.728669647664902e-05,0.00020515446796257365,0.44,100,47,8.581817145970697e-16,18,0.0,5.551115123125783e-17
competing,6,0.0033299183081394613,0.048003107975358526,0.022336594833609533,0.9508012512301588,0.506081586780628,0.44471966444953087,0.0693688064916299,-9.728669647664902e-05,0.00020515446796257495,0.44,100,47,8.581817145970697e-16,18,0.0,-5.551115123125783e-17
initial,7,0.022173281249572803,0.022173281249572803,0.0,0.5441238946093091,0.5441238946093091,0.0,1.0,1.4187318193985989e-06,0.00043001773895488723,0.44,100,46,8.581817145970697e-16,18,0.0,0.0
branch1,7,0.0005901743904314124,0.013446572949073119,0.0064281992793208545,1.0621560696766275,0.6155758578180816,0.4465802118585458,0.04389032005899269,-2.680508812103065e-05,4.719601790670086e-05,0.44,100,46,8.581817145970697e-16,18,-1.734723475976807e-18,1.1102230246251565e-16
branch2,7,0.0005901743904313861,0.013446572949073171,0.006428199279320893,1.0621560696766337,0.615575857818081,0.44658021185855273,0.04389032005899056,-2.6805088121030667e-05,4.7196017906701004e-05,0.44,100,46,8.581817145970697e-16,18,0.0,-5.551115123125783e-17
competing,7,0.0011803487808627984,0.02689314589814629,0.012856398558641747,0.9631350438823526,0.5165548320238034,0.4465802118585493,0.04389032005899162,-2.6805088121030667e-05,4.7196017906701004e-05,0.44,100,46,8.581817145970697e-16,18,-3.469446951953614e-18,-5.551115123125783e-17
initial,8,0.01328481073158621,0.01328481073158621,0.0,0.5401417433309303,0.5401417433309303,0.0,1.0,2.494176854965458e-07,0.00014333924631845224,0.44,100,46,8.581817145970697e-16,18,0.0,0.0
branch1,8,0.00020916473752776444,0.00753317347615854,0.0036620043693153873,1.059048549830476,0.6110548601970135,0.4479936896334625,0.027765819835391035,-5.989761983528339e-06,1.2432880295961885e-05,0.44,100,46,8.581817145970697e-16,18,1.734723475976807e-18,5.551115123125783e-17
branch2,8,0.0002091647375277547,0.007533173476158571,0.003662004369315408,1.0590485498304818,0.611054860197013,0.4479936896334688,0.027765819835389633,-5.989761983528404e-06,1.243288029596183e-05,0.44,100,46,8.581817145970697e-16,18,0.0,-5.551115123125783e-17
competing,8,0.00041832947505551917,0.015066346952317112,0.007324008738630795,0.9724051522604857,0.5244114626270201,0.44799368963346564,0.027765819835390334,-5.989761983528404e-06,1.2432880295961885e-05,0.44,100,46,8.581817145970697e-16,18,1.734723475976807e-18,0.0
initial,9,0.007959451487148949,0.007959451487148949,0.0,0.5370439100166428,0.5370439100166428,0.0,1.0,3.7188465363368473e-08,4.777974877278247e-05,0.44,100,45,8.581817145970697e-16,18,0.0,0.0
branch1,9,7.412893050138473e-05,0.004220328129092336,0.0020730995992954753,1.0566338529709318,0.6075380442497722,0.44909580872115945,0.017564731517055666,-1.6378631484284767e-06,3.255420189560115e-06,0.44,100,45,8.581817145970697e-16,18,8.673617379884035e-19,1.6653345369377348e-16
branch2,9,7.412893050138111e-05,0.004220328129092353,0.0020730995992954858,1.0566338529709371,0.6075380442497719,0.4490958087211654,0.01756473151705474,-1.637863148428496e-06,3.2554201895600875e-06,0.44,100,45,8.581817145970697e-16,18,0.0,-1.1102230246251565e-16
competing,9,0.00014825786100276583,0.00844065625818469,0.004146199198590961,0.979617499575385,0.5305216908542225,0.44909580872116245,0.017564731517055197,-1.637863148428496e-06,3.255420189560115e-06,0.44,100,45,8.581817145970697e-16,18,1.734723475976807e-18,5.551115123125783e-17
initial,4,0.0940520974515081,0.0940520974515081,0.0,0.5909766055080824,0.5909766055080824,0.0,1.0,0.0002902599872467361,0.01146047774212907,0.46,100,48,9.506077912482735e-16,19,0.0,0.0
branch1,4,0.017007366574936855,0.07530842598076108,0.02915052970291212,1.018527175211974,0.6465408129054016,0.3719863623065724,0.22583617109832702,-0.0013477688513508135,0.0031984841961243604,0.46,100,48,9.506077912482735e-16,19,-1.3877787807814457e-17,5.551115123125783e-17
branch2,4,0.01700736657493649,0.07530842598076123,0.02915052970291237,1.0185271752119793,0.6465408129054011,0.3719863623065783,0.22583617109832171,-0.0013477688513508289,0.0031984841961243543,0.46,100,48,9.506077912482735e-16,19,6.938893903907228e-18,-5.551115123125783e-17
competing,4,0.03401473314987334,0.1506168519615223,0.05830105940582449,0.8452403800719904,0.47325401776541504,0.37198636230657534,0.22583617109832435,-0.0013477688513508289,0.0031984841961243604,0.46,100,48,9.506077912482735e-16,19,-1.3877787807814457e-17,5.551115123125783e-17
initial,5,0.05565308952640576,0.05565308952640576,0.0,0.577723537141072,0.577723537141072,0.0,1.0,3.381250078132931e-05,0.003820158612885576,0.46,100,47,9.506077912482735e-16,19,0.0,0.0
branch1,5,0.006422034863592413,0.04257628952888265,0.018077127332645115,1.0096040509109299,0.631291552897227,0.37831249801370287,0.1508359449509068,-0.0003738372648033079,0.0009136114329802232,0.46,100,47,9.506077912482735e-16,19,6.938893903907228e-18,-5.551115123125783e-17
branch2,5,0.006422034863592254,0.042576289528882705,0.01807712733264522,1.009604050910935,0.6312915528972268,0.3783124980137081,0.15083594495090288,-0.0003738372648033049,0.0009136114329802204,0.46,100,47,9.506077912482735e-16,19,1.3877787807814457e-17,5.551115123125783e-17
competing,5,0.012844069727184666,0.08515257905776535,0.036154254665290333,0.8709746147989433,0.4926621167852379,0.3783124980137055,0.15083594495090483,-0.0003738372648033079,0.0009136114329802232,0.46,100,47,9.506077912482735e-16,19,2.7755575615628914e-17,-5.551115123125783e-17
initial,6,0.032901721478425246,0.032901721478425246,0.0,0.5690383830012496,0.5690383830012496,0.0,1.0,6.7570034555286775e-06,0.0012733862040149348,0.46,100,47,9.506077912482735e-16,19,0.0,0.0
branch1,6,0.0024315270806811945,0.02400926353089502,0.010788868225106912,1.003205965124028,0.6215525904419209,0.3816533746821071,0.10127453836942212,-9.947027385377295e-05,0.00023518201760444734,0.46,100,47,9.506077912482735e-16,19,0.0,-5.551115123125783e-17
branch2,6,0.0024315270806811065,0.024009263530895067,0.010788868225106978,1.003205965124034,0.6215525904419206,0.3816533746821134,0.10127453836941824,-9.947027385377396e-05,0.0002351820176044459,0.46,100,47,9.506077912482735e-16,19,3.469446951953614e-18,-5.551115123125783e-17
competing,6,0.004863054161362301,0.048018527061790085,0.02157773645021389,0.8876814350307067,0.5060280603485965,0.38165337468211025,0.10127453836942017,-9.947027385377396e-05,0.00023518201760444734,0.46,100,47,9.506077912482735e-16,19,6.938893903907228e-18,0.0
initial,7,0.0194567474487767,0.0194567474487767,0.0,0.562794479506345,0.562794479506345,0.0,1.0,7.811484699465194e-07,0.0004244620680060305,0.46,100,46,9.506077912482735e-16,19,0.0,0.0
branch1,7,0.0009207005725711115,0.013548669868894294,0.006313984648161592,0.998625097969134,0.6144952715903057,0.3841298263788283,0.06795505252400469,-2.790821951007014e-05,5.900657285464304e-05,0.46,100,46,9.506077912482735e-16,19,-1.734723475976807e-18,0.0
branch2,7,0.0009207005725710688,0.013548669868894341,0.006313984648161636,0.9986250979691407,0.6144952715903053,0.3841298263788354,0.0679550525240013,-2.7908219510070207e-05,5.9006572854643154e-05,0.46,100,46,9.506077912482735e-16,19,0.0,0.0
competing,7,0.0018414011451421803,0.027097339737788634,0.01262796929632323,0.8996040721748594,0.5154742457960276,0.38412982637883186,0.067955052524003,-2.7908219510070207e-05,5.9006572854643154e-05,0.46,100,46,9.506077912482735e-16,19,-3.469446951953614e-18,-1.1102230246251565e-16
initial,8,0.01150504820695849,0.01150504820695849,0.0,0.5581211706769912,0.5581211706769912,0.0,1.0,1.5611223175639678e-07,0.00014148735600223145,0.46,100,46,9.506077912482735e-16,19,0.0,0.0
branch1,8,0.0003485558820032391,0.00765070951042625,0.003651076814211506,0.9952139988171707,0.609119611122929,0.38609438769424165,0.0455586349904193,-6.6085033255776515e-06,1.5442380737119785e-05,0.46,100,46,9.506077912482735e-16,19,-8.673617379884035e-19,0.0
branch2,8,0.0003485558820032218,0.007650709510426282,0.0036510768142115307,0.9952139988171769,0.6091196111229285,0.3860943876942484,0.045558634990416846,-6.6085033255777514e-06,1.544238073711971e-05,0.46,100,46,9.506077912482735e-16,19,-8.673617379884035e-19,0.0
competing,8,0.0006971117640064609,0.015301419020852532,0.007302153628423036,0.9085706012471806,0.5224762135529356,0.38609438769424503,0.04555863499041808,-6.6085033255777514e-06,1.5442380737119785e-05,0.46,100,46,9.506077912482735e-16,19,-1.734723475976807e-18,-5.551115123125783e-17
initial,9,0.006803225642680746,0.006803225642680746,0.0,0.5544842688950096,0.5544842688950096,0.0,1.0,1.81770329003742e-08,4.716245200069379e-05,0.46,100,45,9.506077912482735e-16,19,0.0,0.0
branch1,9,0.0001319510572435155,0.004319786580869268,0.0020939177618128765,0.9925643869546052,0.6049499200581138,0.38761446689649154,0.030545735251801043,-1.8554735560609297e-06,4.001494475298659e-06,0.46,100,45,9.506077912482735e-16,19,0.0,-5.551115123125783e-17
branch2,9,0.00013195105724350838,0.004319786580869285,0.002093917761812888,0.9925643869546114,0.6049499200581133,0.3876144668964979,0.030545735251799277,-1.855473556060958e-06,4.001494475298625e-06,0.46,100,45,9.506077912482735e-16,19,0.0,1.1102230246251565e-16
competing,9,0.0002639021144870239,0.008639573161738554,0.004187835523625765,0.9155480335590587,0.5279335666625641,0.3876144668964947,0.030545735251800158,-1.855473556060958e-06,4.001494475298659e-06,0.46,100,45,9.506077912482735e-16,19,0.0,-1.1102230246251565e-16
initial,4,0.08639572459807449,0.08639572459807449,0.0,0.6122042720537685,0.6122042720537685,0.0,1.0,0.00023963591926573236,0.011295082889068967,0.48,100,48,1.0808663935159053e-15,20,0.0,0.0
branch1,4,0.021308061966986324,0.07507419015820607,0.02688306409560988,0.9621674454439235,0.6473196130686016,0.3148478323753219,0.2838267308922442,-0.0013038687397386108,0.003486405377825516,0.48,100,48,1.0808663935159053e-15,20,-1.3877787807814457e-17,0.0
branch2,4,0.021308061966985866,0.07507419015820617,0.02688306409561015,0.9621674454439288,0.6473196130686013,0.31484783237532754,0.28382673089223776,-0.0013038687397386114,0.003486405377825511,0.48,100,48,1.0808663935159053e-15,20,0.0,0.0
competing,4,0.04261612393397219,0.15014838031641226,0.05376612819122003,0.7888806503039398,0.4740328179286151,0.3148478323753247,0.283826730892241,-0.0013038687397386114,0.003486405377825516,0.48,100,48,1.0808663935159053e-15,20,1.3877787807814457e-17,0.0
initial,5,0.050553903594808276,0.050553903594808276,0.0,0.5969430228095864,0.5969430228095864,0.0,1.0,2.0331117973136477e-05,0.0037650262395787946,0.48,100,47,1.0808663935159053e-15,20,0.0,0.0
branch1,5,0.00854547244902027,0.04240184163264358,0.01692818459181165,0.9524707348829164,0.6321126965910652,0.3203580382918512,0.20153540789703422,-0.0003854253226331952,0.0010338299368077592,0.48,100,47,1.0808663935159053e-15,20,6.938893903907228e-18,5.551115123125783e-17
branch2,5,0.008545472449020045,0.0424018416326436,0.01692818459181178,0.9524707348829216,0.6321126965910651,0.32035803829185655,0.20153540789702878,-0.00038542532263319257,0.001033829936807756,0.48,100,47,1.0808663935159053e-15,20,0.0,-5.551115123125783e-17
competing,5,0.017090944898040316,0.08480368326528717,0.03385636918362343,0.81384129877093,0.4934832604790761,0.32035803829185383,0.20153540789703153,-0.0003854253226331952,0.0010338299368077592,0.48,100,47,1.0808663935159053e-15,20,-1.3877787807814457e-17,1.1102230246251565e-16
initial,6,0.02955352256546249,0.02955352256546249,0.0,0.5869253892135947,0.5869253892135947,0.0,1.0,4.993492578872539e-06,0.0012550087456738642,0.48,100,47,1.0808663935159053e-15,20,0.0,0.0
branch1,6,0.003437784048586074,0.024100969291107617,0.01033159262126077,0.9454880311812267,0.6209172032910464,0.3245708278901804,0.14264090406747632,-0.00010497698035300938,0.0002608480009773599,0.48,100,47,1.0808663935159053e-15,20,0.0,-5.551115123125783e-17
branch2,6,0.0034377840485859492,0.024100969291107652,0.010331592621260852,0.9454880311812328,0.620917203291046,0.32457082789018665,0.14264090406747093,-0.00010497698035301087,0.00026084800097735795,0.48,100,47,1.0808663935159053e-15,20,-3.469446951953614e-18,1.1102230246251565e-16
competing,6,0.006875568097172023,0.04820193858221527,0.02066318524252162,0.8299635010879055,0.505392673197722,0.3245708278901835,0.14264090406747362,-0.00010497698035301087,0.0002608480009773599,0.48,100,47,1.0808663935159053e-15,20,0.0,5.551115123125783e-17
initial,7,0.017283505731363814,0.017283505731363814,0.0,0.5797146654586768,0.5797146654586768,0.0,1.0,4.384615137159441e-07,0.0004183362485601324,0.48,100,46,1.0808663935159053e-15,20,0.0,0.0
branch1,7,0.0013832054273443944,0.01373095647375793,0.006173875523206768,0.9404788142633154,0.612586056938955,0.3278927573243604,0.10073627645589897,-2.7324807819923077e-05,7.134555663698695e-05,0.48,100,46,1.0808663935159053e-15,20,-1.734723475976807e-18,0.0
branch2,7,0.0013832054273443261,0.013730956473757985,0.006173875523206829,0.9404788142633224,0.6125860569389544,0.32789275732436807,0.10073627645589359,-2.7324807819922986e-05,7.13455566369869e-05,0.48,100,46,1.0808663935159053e-15,20,0.0,-1.1102230246251565e-16
competing,7,0.0027664108546887204,0.027461912947515914,0.012347751046413597,0.8414577884690411,0.5135650311446768,0.3278927573243643,0.10073627645589626,-2.7324807819923077e-05,7.134555663698695e-05,0.48,100,46,1.0808663935159053e-15,20,0.0,0.0
initial,8,0.010106385785356652,0.010106385785356652,0.0,0.5743234748685774,0.5743234748685774,0.0,1.0,9.474012374668062e-08,0.00013944541618700972,0.48,100,46,1.0808663935159053e-15,20,0.0,0.0
branch1,8,0.0005564050850278096,0.007815370603188567,0.003629482759080379,0.9367517448497765,0.606457861775,0.3302938830747765,0.07119369167225464,-7.511645801346792e-06,1.8403444671052285e-05,0.48,100,46,1.0808663935159053e-15,20,-8.673617379884035e-19,0.0
branch2,8,0.0005564050850277795,0.007815370603188602,0.0036294827590804112,0.9367517448497833,0.6064578617749995,0.3302938830747838,0.07119369167225047,-7.511645801346932e-06,1.840344467105221e-05,0.48,100,46,1.0808663935159053e-15,20,0.0,0.0
competing,8,0.001112810170055589,0.01563074120637717,0.00725896551816079,0.8501083472797867,0.5198144642050065,0.3302938830747801,0.07119369167225255,-7.511645801346932e-06,1.8403444671052285e-05,0.48,100,46,1.0808663935159053e-15,20,-1.734723475976807e-18,5.551115123125783e-17
initial,9,0.005909877411519298,0.005909877411519298,0.0,0.5701255767034429,0.5701255767034429,0.0,1.0,9.571316093350556e-09,4.64818053956011e-05,0.48,100,45,1.0808663935159053e-15,20,0.0,0.0
